name,link,rating,start,end,website,telegram,telegram_count,facebook,facebook_count,twitter,twitter_count,symbol,platform,type,raised
ozex,https://icobench.com/ico/ozex/,4,20-Jun-18,28-Aug-18,https://ozex.io/?utm_source=icobench,https://ozex.io/telegram,0,https://www.facebook.com/OZEXproject,2958,https://twitter.com/ozex_official,3046,OZEX,Ethereum,ERC20,0
payblok,https://icobench.com/ico/payblok/,4,15-May-18,15-Jul-18,https://payblok.instasupply.com/?utm_source=icobench,https://t.me/joinchat/HZSTLA9rcKJJZKXUHlHkfA,436,https://www.facebook.com/instasupply,586,https://twitter.com/instasupply,1875,PBLK,Ethereum,ERC20,0
pep-network,https://icobench.com/ico/pep-network/,3.9,20-Jun-18,20-Jul-18,https://gopep.network/index.html?utm_source=icobench,https://t.me/gopepico,7906,https://www.facebook.com/pepnetworkofficial,113693,https://twitter.com/PEP_Network,2591,PEP,Ethereum,ERC20,0
planex,https://icobench.com/ico/planex/,4,1-Apr-18,15-Jul-18,https://planex.io/?utm_source=icobench,https://t.me/PlanexEN,480,https://www.facebook.com/planexplatform/,337,https://twitter.com/Planex_platform,10,XPX,Ethereum,ERC-20,0
pr-network,https://icobench.com/ico/pr-network/,3.7,20-Apr-18,30-Jun-18,https://pr.network/landing?utm_source=icobench,https://t.me/PRnetwork,838,https://www.facebook.com/PubRepNet/,1551,https://twitter.com/pubrepnet,512,XPR,Stellar,Stellar,0
presale-ventures,https://icobench.com/ico/presale-ventures/,4,15-Jul-18,15-Aug-18,https://presale.ventures?utm_source=icobench,https://t.me/presaleventures,22923,http://facebook.com/PreSale-Ventures-197452774379184/,10,https://twitter.com/PresaleV,474,ENT,Ethereum,ERC20,0
toss,https://icobench.com/ico/toss/,3.8,Unknown,Unknown,https://toss.pro/?utm_source=icobench,http://t.me/proofoftoss,3783,https://www.facebook.com/ProofOfToss,0,https://twitter.com/proof_of_toss,545,TOSS,Ethereum,ERC20,0
safecrypt,https://icobench.com/ico/safecrypt/,4.6,2-May-18,23-Jul-18,https://safecrypt.io?utm_source=icobench,https://t.me/safecrypt,3233,https://www.facebook.com/safecrypt,137,https://twitter.com/SafeCrypt_io,2919,SFC,Ethereum,ERC20,0
safinus,https://icobench.com/ico/safinus/,4,12-Jun-18,Unknown,https://www.safinus.com/?utm_source=icobench,https://t.me/safinus,3912,https://www.facebook.com/SafinusPlatform,5697,https://twitter.com/SafinusICO,2361,SAF,Ethereum,ERC20,0
talenthon,https://icobench.com/ico/talenthon/,4,Unknown,Unknown,https://www.talenthon.io?utm_source=icobench,https://t.me/joinchat/IDQ7vxLqQUipyJfATB7KoA,23155,https://www.facebook.com/Talenthon/,233,https://twitter.com/talenthon,206,TCOIN,Ethereum,ERC20,0
the-sun-exchange,https://icobench.com/ico/the-sun-exchange/,4.2,21-May-18,1-Aug-18,https://tse.thesunexchange.com?utm_source=icobench,https://t.me/sunex_official,9432,https://facebook.com/thesunexchange,2922,https://twitter.com/TheSunExchange,1706,SUNEX,Ethereum,ERC223,0
tradeone,https://icobench.com/ico/tradeone/,4,15-Jul-18,15-Sep-18,http://tradeone.io/?utm_source=icobench,https://t.me/TradeOnePlatformeng,1072,https://www.facebook.com/tradeOne.io/,34,https://twitter.com/TradeOne6,288,BITT,Ethereum,ERC20,0
triwer,https://icobench.com/ico/triwer/,3.9,1-Jun-18,30-Jun-18,https://www.triwer.io?utm_source=icobench,https://t.me/triwer,99737,https://www.facebook.com/triwertech,11365,https://twitter.com/TriwerTech,12163,TRW,Ethereum,ERC20,0
vernam,https://icobench.com/ico/vernam/,4.1,20-Aug-18,20-Sep-18,https://www.vernam.com?utm_source=icobench,https://t.me/vernam,39145,https://www.facebook.com/vernamofficial/,37948,https://twitter.com/vernamofficial,16487,VRN,Ethereum,ERC20,0
vrt,https://icobench.com/ico/vrt/,4.5,14-Mar-18,31-Jul-18,http://vrt.world/?utm_source=icobench,https://t.me/vrtico,17316,https://www.facebook.com/vrtworld/,4220,https://twitter.com/VRTworld,1049,VRT,Ethereum,ERC20,0
vu,https://icobench.com/ico/vu/,3.8,1-Apr-18,31-Jul-18,https://www.vutoken.io/?utm_source=icobench,https://t.me/VUToken,344,https://www.facebook.com/VUtoken/,107677,https://twitter.com/VUtoken,360,VU,Ethereum,ERC20,0
winiota,https://icobench.com/ico/winiota/,4,1-Jul-18,1-Sep-18,https://www.winiota.com?utm_source=icobench,https://t.me/winiotaofficial,17716,https://www.facebook.com/WINiota/,12130,https://twitter.com/WINiota,13347,WIT,Ethereum,ERC20,0
xdac,https://icobench.com/ico/xdac/,4.5,15-May-18,30-Jun-18,https://www.xdac.co?utm_source=icobench,https://t.me/xdacgroup,58195,https://www.facebook.com/xdacco/,25983,https://twitter.com/xdacco,0,XDAC,Ethereum,ERC20,0
yondocoin,https://icobench.com/ico/yondocoin/,3.7,13-Mar-18,31-Jul-18,https://tokensale.yondo.com?utm_source=icobench,https://t.me/yondocoin,3585,https://www.facebook.com/yondohq/,4180,https://twitter.com/yondohq,12546,YON,Ethereum,ERC20,0
znaq,https://icobench.com/ico/znaq/,4,1-Jul-18,31-Jul-18,https://znaq.org/?utm_source=icobench,https://t.me/znaqsupport,530,https://www.facebook.com/znaqindex/,619,https://twitter.com/znaqindex,501,ZNAQ,Ethereum,ERC20,0
avatara,https://icobench.com/ico/avatara/,3.9,21-May-18,15-Jul-18,https://avatara.world?utm_source=icobench,https://t.me/avatara_ico,2425,https://www.facebook.com/avatara.world/,2850,https://twitter.com/Avatara_World,2428,VTR,Ethereum,ERC20,0
baanx-com,https://icobench.com/ico/baanx-com/,4.1,13-Jun-18,31-Jul-18,https://baanx.com?utm_source=icobench,https://t.me/Baanxcom01,11529,https://www.facebook.com/baanx.io/,7201,https://twitter.com/baanxcom,8314,BAANX,Ethereum,ERC20,0
bamboo,https://icobench.com/ico/bamboo/,3.9,1-Apr-18,31-Jul-18,https://getbamboo.io?utm_source=icobench,https://t.me/bamboonetwork,869,https://www.facebook.com/BambooBlockchain,392,https://twitter.com/BAMBlockchain,250,BAM,Ethereum,ERC20,0
beat,https://icobench.com/ico/beat/,4,20-Feb-18,15-Jul-18,https://beat.sportalliance.com?utm_source=icobench,https://t.me/beattoken,35145,https://www.facebook.com/beattoken,71106,https://twitter.com/beattoken,3538,BEAT,Ethereum,ERC20,0
bitex,https://icobench.com/ico/bitex/,3.9,9-May-18,30-Jun-18,https://ico.bitex.global/?utm_source=icobench,https://t.me/Bitex_Global_Ico_Official,6003,https://www.facebook.com/bitex.global/,68555,https://twitter.com/Bitex_Global,872,XBX,Ethereum,ERC20,0
bitfence,https://icobench.com/ico/bitfence/,4.3,1-May-18,1-Jul-18,https://bitfence.io/?utm_source=icobench,https://t.me/BitFence,5730,https://www.facebook.com/BitFenceOfficial/,51,https://twitter.com/BitFence_,11160,HNY,Ethereum,ERC20,0
bitto-exchange,https://icobench.com/ico/bitto-exchange/,4.1,16-Jan-18,15-Aug-18,https://www.bitto.tech/?utm_source=icobench,https://t.me/bittoexchange,7949,https://www.facebook.com/bittoexchange,1758,https://twitter.com/bittoexchange,1953,BITTO,Ethereum,ERC20,"$1,104,454 "
bizavest-analytics-platform,https://icobench.com/ico/bizavest-analytics-platform/,2.6,2-Jun-18,12-Jul-18,https://www.bizavest.info/?utm_source=icobench,https://t.me/bizavest,3815,https://web.facebook.com/bizacoin/,625,https://twitter.com/Bizacoin,2588,Bizc,Ethereum,ERC20,0
blockhive,https://icobench.com/ico/blockhive/,3.9,14-May-18,30-Jun-18,https://ilp.blockhive.ee/?utm_source=icobench,https://t.me/blockhive,2400,https://www.facebook.com/blockhive/,1277,https://twitter.com/blockhive_ee,2219,HIVE,Ethereum,ERC20,"$319,800 "
botchain,https://icobench.com/ico/botchain/,4.4,Unknown,Unknown,https://botchain.network/?utm_source=icobench,https://t.me/botchainico,3113,0,0,https://twitter.com/tallainc,1413,BOTC,Ethereum,ERC20,0
chimaera-1,https://icobench.com/ico/chimaera-1/,4,30-Nov-17,Unknown,https://chimaera.io/?utm_source=icobench,https://t.me/chimaera_en,6527,https://www.facebook.com/chimaeratech/,403,https://twitter.com/chimaera_tech,6851,CHI,Chimaera,Utility,0
chynge-net,https://icobench.com/ico/chynge-net/,3.9,29-May-18,28-Jun-18,https://chynge.net/?utm_source=icobench,https://t.me/chynge,11690,https://facebook.com/chynge,140,https://twitter.com/chynge,3583,XCLP,Stellar,Stellar,0
clearaid,https://icobench.com/ico/clearaid/,4.1,1-Nov-18,1-May-19,https://www.clearaid.org/?utm_source=icobench,https://t.me/ClearAid,1379,https://www.facebook.com/ClearAid-179699912823966/,894,https://twitter.com/Clear_Aid,913,CAID,Ethereum,ERC20,0
crypstock,https://icobench.com/ico/crypstock/,4.1,11-Jun-18,11-Jul-18,http://crypstock.io/?utm_source=icobench,https://t.me/crypstock,5560,https://www.facebook.com/CrypStock/,23,https://www.twitter.com/CrypStock/,619,ICS,Ethereum,ERC20,0
crypto-angel,https://icobench.com/ico/crypto-angel/,3.8,7-Jul-18,7-Aug-18,https://www.crypto-angel.com/?utm_source=icobench,https://t.me/crypto_angel_community,33706,https://www.facebook.com/crypto.angel.coin/,448,https://twitter.com/cryptoangelcoin,8672,ANGEL,Ethereum,ERC20,0
cryptomillionslotto,https://icobench.com/ico/cryptomillionslotto/,3.9,18-Jun-18,1-Jul-18,https://www.cryptomillionslotto.io?utm_source=icobench,http://t.me/cryptomillionslotto,58,https://www.facebook.com/cryptomillionslotto/,0,http://twitter.com/cryptomilllotto,27484,LOTO,Ethereum,ERC20,0
cryptosolartech,https://icobench.com/ico/cryptosolartech/,3.9,1-May-18,20-Jul-18,https://www.cryptosolartech.org/?utm_source=icobench,https://t.me/cryptosolartechEN,12949,https://www.facebook.com/cryptosolartech/,65566,https://twitter.com/cryptosolartech,9766,0,Ethereum,ERC20,0
cultural-places,https://icobench.com/ico/cultural-places/,3.6,5-Mar-18,31-Dec-18,https://www.culturalplaces.com?utm_source=icobench,https://t.me/culturalplaces,5746,https://www.facebook.com/Cultural.Places/,25006,https://twitter.com/CPtweetOROUNDO,5404,CC,Ethereum,ERC20,0
custom-deal,https://icobench.com/ico/custom-deal/,3.9,1-Jun-18,10-Jul-18,https://token.custom-deal.com?utm_source=icobench,https://t.me/joinchat/DzenEEf1i1KBlr9OTOVDkQ,27,https://www.facebook.com/customdealapp/,88,https://twitter.com/customdeal,27,CDL,Ethereum,ERC20,0
cverification,https://icobench.com/ico/cverification/,3.6,17-Jun-18,15-Jul-18,https://www.cverification.com?utm_source=icobench,http://www.t.me/cverificationcommunity,76,https://www.facebook.com/CVerification/,1221,https://twitter.com/cvertoken,524,CVER,Ethereum,ERC20,0
dafzo-ico,https://icobench.com/ico/dafzo-ico/,4,1-Jun-18,Unknown,https://dafzo.io?utm_source=icobench,https://t.me/dafzo,4744,https://www.facebook.com/dafzo.io/,3936,https://twitter.com/dafzo_io,3494,DFZ,Ethereum,ERC20,0
denchmusic,https://icobench.com/ico/denchmusic/,3.2,7-Aug-18,14-Aug-18,https://www.denchmusic.io?utm_source=icobench,https://t.me/denchmusicico2018,8622,https://www.facebook.com/DenchMusic/,3069,https://twitter.com/denchmusic,2215,MIC,Ethereum,ERC20,0
ducatur,https://icobench.com/ico/ducatur/,4,1-Jun-18,30-Jun-18,https://ducatur.com/?utm_source=icobench,https://t.me/ducaturico,21789,https://www.facebook.com/ducaturico/,17302,https://twitter.com/ducatur,17681,DUCAT,Ethereum,ERC20,0
eth-travel,https://icobench.com/ico/eth-travel/,4,1-Jul-18,30-Jul-18,https://ethtravel.io?utm_source=icobench,https://t.me//ethtravel,7947,https://www.facebook.com/Ethereum-Travel-ETHT-559653814397181/,22625,https://twitter.com/EthTravel/,5583,ETHTT,Ethereum,ERC20,0
ethereum-travel-token,https://icobench.com/ico/ethereum-travel-token/,3.9,1-Jul-18,30-Jul-18,https://ethtravel.io/?utm_source=icobench,https://t.me/ethtravel,7947,https://www.facebook.com/Ethereum-Travel-ETHT-559653814397181/,22625,https://twitter.com/EthTravel/,5583,ETHTT,Ethereum,ERC20,0
ethichub,https://icobench.com/ico/ethichub/,3.4,12-Sep-18,12-Oct-18,https://ethichub.com/?utm_source=icobench,https://t.me/ethichub,1008,https://www.facebook.com/ethichubcrowdlending,0,https://twitter.com/EthicHub,11483,Ethix,Ethereum,ERC20,0
exolover,https://icobench.com/ico/exolover/,4.1,29-May-18,27-Jun-18,https://exolover.io/?utm_source=icobench,https://t.me/exoloverofficial,7769,https://www.facebook.com/Exoloverofficial,0,https://twitter.com/IT_EXOLOVER,5213,EXO,Ethereum,ERC20,0
fair-ninja,https://icobench.com/ico/fair-ninja/,3.8,30-Jun-18,14-Jul-18,https://www.fairninja.com/?utm_source=icobench,https://t.me/fairninjaico,4956,https://www.facebook.com/fairninja,0,https://twitter.com/FairNinja,884,YSH,Ethereum,ERC20,0
feedchain,https://icobench.com/ico/feedchain/,3.5,31-Jul-18,20-Aug-18,http://www.feedchain.io/?utm_source=icobench,https://t.me/feedchain,10155,https://facebook.com/feedchain.io/,8806,https://twitter.com/feedchain,9891,FEED,Ethereum,ERC20,0
game-protocol,https://icobench.com/ico/game-protocol/,3.9,1-Aug-18,31-Aug-18,http://www.gameprotocol.io/?utm_source=icobench,https://t.me/GameProtocol,30869,https://www.facebook.com/GameProtocol/,4126,https://twitter.com/GameProtocolTKN,3787,GPT,Ethereum,ERC20,0
gastery,https://icobench.com/ico/gastery/,4.2,1-May-18,1-Aug-18,https://gastery.io?utm_source=icobench,https://t.me/gastery,2220,https://www.facebook.com/gastery/,1232,https://twitter.com/gastery_app,676,WTR,Ethereum,ERC20,0
gotoken,https://icobench.com/ico/gotoken/,4.3,12-Jun-18,3-Jul-18,https://parkingo.io/it/?utm_source=icobench,https://t.me/joinchat/HijtbkwYo9ekRsq0T9m_yw,1987,https://www.facebook.com/ParkinGO/,19604,https://twitter.com/ParkinGO_,1223,GOT,Ethereum,ERC20,0
hala,https://icobench.com/ico/hala/,3.3,1-Oct-18,1-Nov-18,https://token.hala.ai?utm_source=icobench,https://medium.com/@HalaDigital,0,https://www.facebook.com/HalaDigital,21,https://twitter.com/haladigital,25,HALA,Ethereum,ERC20,0
harbor,https://icobench.com/ico/harbor/,3.9,3-Jul-18,2-Aug-18,https://www.toharbor.com?utm_source=icobench,https://t.me/joinchat/GWg0NA3EfbK2DvBMPmJYdA,26,https://www.facebook.com/HarborToken/,3,https://twitter.com/HarborSupport,3,HBR,Ethereum,ERC20,0
icovo,https://icobench.com/ico/icovo/,3.9,17-Jul-18,25-Jul-18,https://icovo.co/?utm_source=icobench,https://t.me/icovoco,629,https://www.facebook.com/icovoco/,548,https://twitter.com/ICOVOCO,682,OVO,Ethereum,ERC20/ERC223,0
kleros,https://icobench.com/ico/kleros/,3.4,15-May-18,15-Jul-18,https://kleros.io?utm_source=icobench,https://t.me/kleros,8151,https://www.facebook.com/kleros.io,208,https://twitter.com/kleros_io,6363,PNK,Ethereum,ERC20,0
lancer-network,https://icobench.com/ico/lancer-network/,3.9,18-Jun-18,17-Aug-18,https://lancer.network/?utm_source=icobench,https://t.me/LancerNetworkICO,8848,https://www.facebook.com/LancerNetwork/,9162,https://twitter.com/lancernetwork,11405,LNW,Ethereum,ERC20,0
liqnet,https://icobench.com/ico/liqnet/,4,28-May-18,Unknown,https://liqnet.io/?utm_source=icobench,http://t.me/liqnet,368,https://www.facebook.com/LiqNet.io/,1702,https://twitter.com/LIQNET_official,2827,LEN,Ethereum,ERC20,0
maestro,https://icobench.com/ico/maestro/,3.9,18-Jun-18,18-Jul-18,https://maestroproject.io/?lang=en&utm_source=icobench,https://t.me/maestroico,14055,https://www.facebook.com/rightchainlabs/,3004,https://twitter.com/MaestroProject1,2173,MAE,Ethereum,ERC20,0
mbys,https://icobench.com/ico/mbys/,3.9,5-Jul-18,15-Aug-18,https://mbys.io?utm_source=icobench,https://t.me/mbys_official,4482,https://www.facebook.com/MBYSMESH/,49,https://twitter.com/mbysmesh,4504,MESH,Ethereum,ERC20,0
metoken,https://icobench.com/ico/metoken/,3.9,23-Jul-18,22-Aug-18,http://www.metoken.net/?utm_source=icobench,https://t.me/stylemetoken,60793,https://www.facebook.com/Me-Token-by-Styleme-127033191436725/,339,https://twitter.com/me__token,285,MET,Ethereum,ERC20,0
phoneum,https://icobench.com/ico/phoneum/,3.9,27-Jun-18,27-Jul-18,https://phoneum.io/?utm_source=icobench,https://t.me/Phoneum,11536,https://www.facebook.com/phoneum,23926,https://twitter.com/PhoneumMobile,13705,PHM,Ethereum,ERC20,0
pornx,https://icobench.com/ico/pornx/,3.4,1-May-18,30-Jun-18,https://porn-x.com/?utm_source=icobench,https://t.me/PORN_coin,3753,https://www.facebook.com/PRNXTOKEN,0,https://twitter.com/PORNXLIGHTNING,5058,PORNX,Ethereum,ERC20,0
potion-owl,https://icobench.com/ico/potion-owl/,3.9,25-May-18,4-Jul-18,https://www.potionowl.com/?utm_source=icobench,https://t.me/potionowlico,325,https://www.facebook.com/PotionOwl/,4389,https://twitter.com/PotionOwl,241,PTN,Neblio,NTP1,0
pryvatecoin,https://icobench.com/ico/pryvatecoin/,3.9,9-Apr-18,30-Jun-18,https://www.pryvatecoin.io?utm_source=icobench,https://t.me/getpryvate,64,https://www.facebook.com/pryvateapp/,490,https://twitter.com/pryvateapp,3376,PVC,Ethereum,ERC20,0
ravn-s-korrax,https://icobench.com/ico/ravn-s-korrax/,4.3,7-Jun-18,4-Jul-18,https://ico.ravnapp.com?utm_source=icobench,https://t.me/RAVNKRX,36568,https://www.facebook.com/ravnApp,3486,https://twitter.com/ravnapp,21424,KRX,Stellar,Stellar,0
romad-endpoint-defense,https://icobench.com/ico/romad-endpoint-defense/,3.9,20-Aug-18,20-Sep-18,https://romad.io?utm_source=icobench,https://t.me/RomadTGE,11194,https://www.facebook.com/romadantivirus/,2382,https://twitter.com/romad_antivirus,1525,RBDT,Ethereum,ERC20,0
safeguard,https://icobench.com/ico/safeguard/,3.9,7-Jun-18,31-Jul-18,https://www.safeguardtoken.com?utm_source=icobench,https://t.me/safeguardtoken,5188,https://www.facebook.com/SafeguardToken/,3467,https://twitter.com/safeguardtoken,5231,SGT,NEO,NEP5,0
safein,https://icobench.com/ico/safein/,3.5,Unknown,Unknown,https://www.safein.com/?utm_source=icobench,https://t.me/safeincom,9617,https://www.facebook.com/safeincom/,8827,https://twitter.com/safeincom,7394,SFN,Ethereum,ERC20,0
springrole,https://icobench.com/ico/springrole/,3.9,Unknown,Unknown,https://springrole.com?utm_source=icobench,tg://resolve?domain=springrole,0,https://www.facebook.com/springrole,5983,https://twitter.com/springroleinc,2286,SPRING,Ethereum,ERC20,0
stayge,https://icobench.com/ico/stayge/,3.9,16-Jul-18,15-Aug-18,http://www.stayge.io/?utm_source=icobench,https://t.me/stg_en,140,http://www.facebook.com/STAYGE.One,828,http://www.twitter.com/STAYGE_One,42,STG,ICON,ICON,0
swace,https://icobench.com/ico/swace/,3.9,1-Jul-18,1-Aug-18,https://www.swace.io/?utm_source=icobench,https://t.me/swace,2579,https://www.facebook.com/swaceapp/,757,https://twitter.com/swaceapp,1423,SWA,Ethereum,ERC20,0
swissrealcoin,https://icobench.com/ico/swissrealcoin/,4.1,Unknown,Unknown,https://www.swissrealcoin.ch?utm_source=icobench,https://t.me/SwissRealCoinNEWS,315,https://www.facebook.com/swissrealcoin,1003,https://twitter.com/swissrealcoin,2192,SRC,Ethereum,ERC20,0
taklimakan-network,https://icobench.com/ico/taklimakan-network/,4.2,9-Apr-18,31-Aug-18,https://www.taklimakan.io/?utm_source=icobench,https://t.me/taklimakan_news,1118,https://www.facebook.com/taklimakannetwork/,12921,https://twitter.com/taklimakan_net,27038,TKLN,Ethereum,ERC20,0
triffic,https://icobench.com/ico/triffic/,3.9,2-Jul-18,22-Jul-18,https://triffic.world?utm_source=icobench,https://triffic.world/telegram,337,https://www.facebook.com/trifficworld/,1049,https://twitter.com/trifficworld,28579,GPS,Ardor,Utility,0
trigid,https://icobench.com/ico/trigid/,3.9,1-Jun-18,Unknown,https://trigid.org/?utm_source=icobench,https://t.me/TrigID,942,https://www.facebook.com/trigIDorg/,512,https://twitter.com/TrigIDorg,562,ID,Ethereum,ERC20,0
tutellus,https://icobench.com/ico/tutellus/,4.1,12-Jun-18,12-Jul-18,https://www.tutellus.io/?utm_source=icobench,https://t.me/tutellus,8965,https://www.facebook.com/tutellusio/,1246,https://twitter.com/tutellusico,5493,TUT,NEM,ERC20,0
typerium,https://icobench.com/ico/typerium/,3.9,26-Jun-18,23-Jul-18,https://www.typerium.io?utm_source=icobench,https://t.me/typerium,27456,https://www.facebook.com/typerium/,17937,https://twitter.com/Typerium_io,19600,TYPE,Ethereum,ERC20,0
utrum,https://icobench.com/ico/utrum/,3.9,24-Apr-18,4-Jul-18,https://utrum.io/?utm_source=icobench,https://t.me/utrumdotio,10103,https://www.facebook.com/utrumdotio/,4206,https://twitter.com/utrumdotio,5207,OOT,Komodo,Asset Chain,0
w-green-pay,https://icobench.com/ico/w-green-pay/,3.9,27-Jul-18,27-Aug-18,http://wpay.sg/?utm_source=icobench,https://t.me/wgreenpay,59,https://www.facebook.com/wgreenpay/,27,https://twitter.com/WGreenPay,5,WGP,Stellar,Utility,0
